Type,air_temp,process_temp,rotational_speed,torque,tool_wear,Machine failure
1,-0.3392530637522129,0.09738995059389838,-0.5058071521316596,0.26138133478530257,-1.2058383828369874,0
1,-0.38074488192255324,0.09738995059389838,-0.9835965300112726,0.77778547350346,-1.1588611394657258,0
0,-0.3392530637522129,0.09738995059389838,-1.7447261203543771,1.9464895769182364,-1.111883896094464,0
1,-0.3392530637522129,0.055521193104553244,-0.861371340321139,0.5694118736698178,-1.080565733846956,0
0,-0.3392530637522129,0.13925870808326732,-1.1391558623441698,0.6690688127206897,-1.0335884904756942,0
0,-0.3392530637522129,0.09738995059389838,-1.1280444814632486,0.7596660300396647,-1.0022703282281864,0
1,-0.3392530637522129,0.18112746557261247,-1.1558229336655517,1.783414585744082,-0.9709521659806786,0
0,-0.3392530637522129,0.18112746557261247,0.499772817591712,-0.907322768629474,-0.9239749226094168,0
0,-0.2977612455818962,0.2229962230619814,1.3164593123394226,-1.4690255160071186,-0.892656760361909,0
2,-0.3392530637522129,0.2229962230619814,-0.050240536013889024,-0.32750057778803454,-0.8613385981144012,0
0,-0.2977612455818962,0.2229962230619814,0.9997849572331675,-1.3240699682967585,-0.7830431924956315,0
1,-0.3392530637522129,0.18112746557261247,-0.2446897014300106,-0.6083519514768563,-0.7517250302481236,0
0,-0.3392530637522129,0.09738995059389838,-0.4946957712507383,0.10736606534304555,-0.7047477868768619,0
2,-0.3392530637522129,0.13925870808326732,0.13309724852131133,-0.28220196912854706,-0.6734296246293541,0
1,-0.2977612455818962,0.18112746557261247,-0.2113555587872469,-0.4362172385708041,-0.5951342190105844,0
0,-0.3392530637522129,0.18112746557261247,-1.0447091248563394,0.4788146563508429,-0.5481569756393226,0
0,-0.2977612455818962,0.18112746557261247,-0.9669294586898908,0.4153966042275602,-0.5168388133918148,0
0,-0.3392530637522129,0.18112746557261247,-0.0780189882161921,-0.2006644735414691,-0.4855206511443069,0
1,-0.3392530637522129,0.13925870808326732,-1.3947176226053581,1.810593750939774,-0.4542024888967991,0
0,-0.42223670009286995,0.055521193104553244,-0.644699413143175,0.07112717841545571,-0.40722524552553735,0
1,-0.46372851826321027,0.055521193104553244,-0.2057998683467863,-0.22784363873716199,-0.37590708327802946,0
0,-0.46372851826321027,0.013652435615184304,-0.6169209609408719,0.1436049522706354,-0.3289298399067677,0
1,-0.42223670009286995,0.013652435615184304,0.14976431984269317,-0.3456200212518291,-0.2976116776592599,0
1,-0.46372851826321027,0.013652435615184304,-0.311357986715538,0.26138133478530257,-0.2506344342879981,0
2,-0.42223670009286995,0.055521193104553244,0.2997679617351298,-0.7804866643829093,-0.2036571909167363,0
0,-0.46372851826321027,0.055521193104553244,1.0275634094354706,-1.405607463883836,-0.1253617852979667,0
0,-0.46372851826321027,0.09738995059389838,5.988794972766801,-2.7011476715451774,-0.09404362305045885,1
0,-0.42223670009286995,0.09738995059389838,-1.3613834799625946,1.5841007076423368,-0.06272546080295101,0
0,-0.42223670009286995,0.055521193104553244,-0.033573464692507174,-0.11006725622249416,-0.031407298555443164,0
2,-0.46372851826321027,-0.028216321874184637,0.7331118160910579,-0.9163824903613713,-8.913630793531502e-05,0
0,-0.46372851826321027,0.013652435615184304,-0.9391510064875876,0.9499201864095123,0.0782062693108343,0
0,-0.46372851826321027,0.055521193104553244,-0.42802748596521095,0.2885604999809954,0.10952443155834216,0
0,-0.5052203364335506,0.013652435615184304,0.03309482059302022,-0.48151584723029156,0.14084259380584999,0
1,-0.5052203364335506,0.013652435615184304,-0.3058022962750774,-0.01947003890351923,0.17216075605335784,0
1,-0.5052203364335506,0.013652435615184304,-1.0835989579395637,0.30667994344479005,0.21913799942461962,0
0,-0.5052203364335506,0.013652435615184304,-1.0113749822135756,0.7415465865758701,0.2661152427958814,0
1,-0.46372851826321027,0.055521193104553244,0.18309846248545686,-0.8076658295786014,0.2974334050433892,0
0,-0.46372851826321027,0.055521193104553244,1.788692999778575,-1.3603088552243487,0.344410648414651,0
0,-0.46372851826321027,0.013652435615184304,0.04976189191440207,0.23420216958961035,0.37572881066215885,0
0,-0.42223670009286995,0.13925870808326732,-0.23913401098954998,-0.381858908179419,0.4070469729096667,0
1,-0.42223670009286995,0.09738995059389838,-1.2502696711533823,0.7053076996482802,0.43836513515717457,0
1,-0.42223670009286995,0.09738995059389838,-0.6502551035836356,0.7053076996482802,0.4853423785284363,0
0,-0.42223670009286995,0.13925870808326732,1.6831348814098233,-1.976369932993378,0.5323196218996981,0
1,-0.38074488192255324,0.18112746557261247,-0.5835868182981082,1.0042785168008974,0.5636377841472059,0
1,-0.3392530637522129,0.2648649805513503,0.2553224382114449,-0.9616810990208587,0.6106150275184677,0
2,-0.3392530637522129,0.2648649805513503,0.9164496006262582,-1.016039429412244,0.6575922708897295,0
0,-0.2977612455818962,0.3067337380406955,2.399818948229243,-1.6955185593045559,0.7358876765084991,0
0,-0.2562694274115559,0.34860249553006445,-0.6002538896194901,-0.1825450300776745,0.7672058387560069,0
0,-0.2977612455818962,0.39047125301940955,0.038650511033480835,-0.381858908179419,0.7985240010035148,0
0,-0.2977612455818962,0.34860249553006445,-0.23913401098954998,-0.5086950124259844,0.8298421632510227,0
2,-0.2977612455818962,0.34860249553006445,-1.644723692426086,1.9102506899906466,0.8611603254985305,0
0,-0.2562694274115559,0.39047125301940955,-0.4835843903698171,0.388217439031868,0.9394557311173001,0
0,-0.21477760924121556,0.47420876799814743,-0.8835941020829815,0.25232161305340556,0.9707738933648079,0
0,-0.17328579107089884,0.47420876799814743,0.1553200102831538,-0.3184408560561369,1.0020920556123158,0
0,-0.21477760924121556,0.4323400105087785,0.4942171271512514,-0.5449338993535743,1.0334102178598237,0
0,-0.21477760924121556,0.39047125301940955,-0.18913279702540445,0.3791577172999704,1.0647283801073315,0
1,-0.2562694274115559,0.34860249553006445,1.599799524802914,-1.2606519161734762,1.0960465423548393,0
0,-0.2562694274115559,0.34860249553006445,0.21087691468775996,-0.17348530834577688,1.1430237857261012,0
0,-0.2977612455818962,0.3067337380406955,-1.3058265755579883,1.3847868295405923,1.174341947973609,0
2,-0.2977612455818962,0.2648649805513503,-1.194712766748776,1.1492340645112573,1.2056601102211169,0
0,-0.3392530637522129,0.2229962230619814,-0.011350702930664711,-0.1825450300776745,1.2839555158398865,0
1,-0.3392530637522129,0.2648649805513503,-0.2113555587872469,0.6147104823293054,1.3152736780873944,0
1,-0.38074488192255324,0.18112746557261247,0.6386650786032274,-1.1609949771226036,1.362250921458656,0
1,-0.38074488192255324,0.2229962230619814,-0.1113531308589558,-0.3456200212518291,1.4092281648299179,0
0,-0.38074488192255324,0.18112746557261247,-0.9335953160471271,0.8502632473586397,1.4562054082011795,0
0,-0.38074488192255324,0.13925870808326732,-1.9891764997346442,2.1729826202156746,1.4875235704486875,1
0,-0.42223670009286995,0.13925870808326732,-0.38913765288198665,0.08018690014735269,1.5188417326961954,0
0,-0.42223670009286995,0.13925870808326732,0.5442183411153969,-0.6627102818682414,1.5501598949437032,0
0,-0.42223670009286995,0.13925870808326732,-0.9391510064875876,1.2760701687578222,-1.6912698976733591,0
0,-0.42223670009286995,0.18112746557261247,0.5053285080321727,-1.0250991511441412,-1.6599517354258513,0
0,-0.42223670009286995,0.2229962230619814,-0.12246451173987705,-0.2640825256647518,-1.6286335731783435,0
1,-0.42223670009286995,0.18112746557261247,0.716444744769676,-0.8710838817018841,-1.5973154109308356,0
1,-0.42223670009286995,0.18112746557261247,1.5497983108387685,-1.5415032898622987,-1.5503381675595738,0
1,-0.42223670009286995,0.2229962230619814,0.010872058831177754,-0.4543366820345993,-1.503360924188312,0
0,-0.46372851826321027,0.18112746557261247,-0.3169136771559986,0.016768848024070613,-1.4563836808170503,0
0,-0.42223670009286995,0.2648649805513503,-0.5558083660958051,0.7234271431120749,-1.4250655185695424,0
0,-0.46372851826321027,0.2229962230619814,-0.26135677275139246,-0.0647686475630067,-1.3937473563220346,0
0,-0.5052203364335506,0.18112746557261247,1.0331190998759312,-1.278771359637271,-1.3624291940745268,0
0,-0.5052203364335506,0.2229962230619814,0.11087448675946886,0.2070230043939181,-1.3311110318270187,0
0,-0.46372851826321027,0.2229962230619814,-0.5780311278576475,0.05300773495166046,-1.299792869579511,0
1,-0.42223670009286995,0.2229962230619814,-0.15024296394218012,-0.3999783516432142,-1.268474707332003,0
0,-0.42223670009286995,0.18112746557261247,0.13865293896177194,-0.4362172385708041,-1.2214974639607414,0
0,-0.42223670009286995,0.2229962230619814,-0.09468605953757396,-0.14630614315008467,-1.1901793017132336,0
0,-0.42223670009286995,0.18112746557261247,-1.0169306726540364,1.5931604293742343,-1.1588611394657258,0
0,-0.42223670009286995,0.18112746557261247,0.094207415438087,-0.3003214125923417,-1.1275429772182177,0
0,-0.42223670009286995,0.18112746557261247,-0.8113701263569935,0.3247993869085853,-1.09622481497071,0
0,-0.38074488192255324,0.18112746557261247,1.1886784322088284,-1.369368576956246,-1.064906652723202,0
0,-0.38074488192255324,0.18112746557261247,0.6219980072818455,-1.1247560901950138,-1.0335884904756942,0
0,-0.38074488192255324,0.18112746557261247,-0.9280396256066664,1.158293786243155,-1.0022703282281864,0
0,-0.38074488192255324,0.18112746557261247,-0.5169185330125808,0.12548550880684015,-0.9709521659806786,0
1,-0.38074488192255324,0.13925870808326732,-0.2113555587872469,0.25232161305340556,-0.9396340037331707,0
1,-0.38074488192255324,0.18112746557261247,-0.7113676984287024,0.2885604999809954,-0.892656760361909,0
2,-0.42223670009286995,0.09738995059389838,0.7386675065315185,-1.3059505248329637,-0.8456795169906473,0
1,-0.38074488192255324,0.13925870808326732,-0.3558035102392229,-0.1281866996862894,-0.7673841113718776,0
0,-0.38074488192255324,0.13925870808326732,-0.38913765288198665,-0.3184408560561369,-0.7204068680006158,0
0,-0.42223670009286995,0.13925870808326732,0.9164496006262582,-1.2334727509777836,-0.689088705753108,0
2,-0.42223670009286995,0.09738995059389838,-0.42247179552475034,-0.2550228039328542,-0.6577705435056002,0
1,-0.42223670009286995,0.09738995059389838,-1.439163146129043,2.0099076290415185,-0.5794751378868305,0
0,-0.38074488192255324,0.18112746557261247,-0.4169161050842897,-0.3546797429837268,-0.5324978945155687,0
0,-0.42223670009286995,0.13925870808326732,-1.150267243225091,0.4063368824956626,-0.5011797322680609,0
0,-0.46372851826321027,0.09738995059389838,0.5275512697940151,-0.372799186447522,-0.469861570020553,0
1,-0.42223670009286995,0.13925870808326732,-0.6058095800599507,0.10736606534304555,-0.4385434077730452,0
1,-0.46372851826321027,0.09738995059389838,-0.08913036909711335,0.24326189132150797,-0.39156616440178343,0
1,-0.46372851826321027,0.09738995059389838,0.09976310587854761,-0.381858908179419,-0.34458892103052163,0
0,-0.46372851826321027,0.055521193104553244,0.2553224382114449,-0.8801436034337812,-0.2976116776592599,0
2,-0.46372851826321027,0.055521193104553244,0.2219882955686812,-0.762367220919114,-0.266293515411752,0
1,-0.46372851826321027,0.09738995059389838,-1.0280420535349575,1.7109368118889015,-0.1879981097929824,0
0,-0.42223670009286995,0.09738995059389838,0.48866143671079076,-0.7714269426510116,-0.14102086642172063,0
0,-0.5052203364335506,0.055521193104553244,-0.3446921293583017,-0.5721130645492665,-0.10970270417421278,0
1,-0.5467121546038674,-0.028216321874184637,0.31087934261605105,-1.1700546988545013,-0.07838454192670494,0
0,-0.5052203364335506,0.013652435615184304,-0.10579744041849519,-0.3456200212518291,-0.031407298555443164,0
0,-0.5467121546038674,-0.028216321874184637,0.43866022274664523,-0.9435616555570638,-8.913630793531502e-05,0
0,-0.5052203364335506,0.013652435615184304,-0.789147364595151,0.7596660300396647,0.03122902593957253,0
0,-0.5052203364335506,0.013652435615184304,-0.4946957712507383,0.542232708474125,0.06254718818708038,0
1,-0.46372851826321027,0.013652435615184304,-0.2113555587872469,-0.15536586488198165,0.09386535043458823,0
0,-0.5052203364335506,-0.028216321874184637,-0.8169258167974541,0.7415465865758701,0.14084259380584999,0
0,-0.5052203364335506,-0.028216321874184637,-0.8558156498806784,0.11642578707494318,0.17216075605335784,0
0,-0.5052203364335506,-0.028216321874184637,-0.43358317640567157,0.39727716076376496,0.2034789183008657,0
1,-0.46372851826321027,0.055521193104553244,-0.9724851491303513,1.5206826555190547,0.23479708054837353,0
0,-0.46372851826321027,0.013652435615184304,0.2219882955686812,-0.3003214125923417,0.2817743239196353,0
1,-0.5052203364335506,0.013652435615184304,-0.1391315830612589,-0.28220196912854706,0.31309248616714314,0
1,-0.5467121546038674,0.013652435615184304,0.11643017719992947,-0.4543366820345993,0.36006972953840494,0
0,-0.5467121546038674,0.013652435615184304,0.01642774927163837,-0.47245612549839394,0.4070469729096667,0
0,-0.5467121546038674,-0.028216321874184637,0.716444744769676,-1.3421894117605535,0.43836513515717457,0
1,-0.5467121546038674,-0.028216321874184637,1.5386869299578472,-1.7498768896959407,0.4696832974046824,0
1,-0.5467121546038674,-0.028216321874184637,-0.16691003526356196,-0.6989491687958312,0.5166605407759441,0
0,-0.5052203364335506,0.055521193104553244,-0.33358074847738045,-0.372799186447522,0.5636377841472059,0
0,-0.5052203364335506,0.055521193104553244,0.6442207690436881,-1.0613380380717314,0.5949559463947138,0
0,-0.5467121546038674,0.013652435615184304,0.9553394337094826,-1.0522783163398337,0.6262741086422217,0
0,-0.5052203364335506,0.09738995059389838,0.23309967644960242,-0.6627102818682414,0.6575922708897295,0
2,-0.42223670009286995,0.13925870808326732,-1.4447188365695038,1.2670104470259245,0.6889104331372373,0
0,-0.46372851826321027,0.13925870808326732,-0.39469334332244727,-0.09194781275869957,0.7672058387560069,0
0,-0.5052203364335506,0.09738995059389838,-0.6669221749050175,-0.05570892583110972,0.7985240010035148,0
0,-0.5052203364335506,0.09738995059389838,-0.050240536013889024,-0.3003214125923417,0.8298421632510227,0
0,-0.5052203364335506,0.055521193104553244,0.9497837432690219,-1.3240699682967585,0.8611603254985305,1
0,-0.5052203364335506,0.09738995059389838,-0.11690882129941642,-0.19160475180957212,0.8924784877460383,0
1,-0.5052203364335506,0.09738995059389838,0.7775573396147428,-0.7804866643829093,0.9237966499935462,0
1,-0.5052203364335506,0.09738995059389838,1.8386942137427205,-1.7589366114278382,0.9707738933648079,0
0,-0.5467121546038674,0.09738995059389838,-0.3058022962750774,0.21608272612581508,1.0177511367360697,0
0,-0.5052203364335506,0.09738995059389838,-0.455805938167514,0.2070230043939181,1.0490692989835775,0
2,-0.5467121546038674,0.055521193104553244,0.038650511033480835,-0.5177547341578814,1.0803874612310855,0
1,-0.5882039727742077,0.013652435615184304,-0.33913643891784107,-0.4905755689621892,1.158682866849855,0
0,-0.5882039727742077,-0.028216321874184637,-0.5113628425721202,0.4697549346189453,1.2056601102211169,0
0,-0.5882039727742077,-0.028216321874184637,-0.5335856043339626,0.31573966517668767,1.2369782724686247,0
0,-0.5467121546038674,0.055521193104553244,-0.06690760733527087,-0.997919985948449,1.2682964347161325,0
1,-0.5467121546038674,0.055521193104553244,-0.38913765288198665,1.1673535079750519,1.2996145969636403,0
1,-0.5467121546038674,0.055521193104553244,0.788668720495664,-1.3421894117605535,1.3465918403349022,0
0,-0.5467121546038674,0.055521193104553244,-0.6613664844645568,0.19796328266202048,1.3935690837061638,0
1,-0.5467121546038674,0.013652435615184304,0.021983439712098988,0.7234271431120749,1.4248872459536717,0
0,-0.5052203364335506,0.013652435615184304,-0.905816863844824,0.7687257517715623,1.4718644893249335,0
2,-0.5467121546038674,-0.028216321874184637,0.5108841984726332,-1.0975769249993212,-1.6912698976733591,0
2,-0.5467121546038674,-0.07008507936352977,-0.055796226454349646,-0.01947003890351923,-1.6129744920545894,0
0,-0.5467121546038674,-0.028216321874184637,-0.39469334332244727,0.388217439031868,-1.5346790864358197,0
0,-0.5467121546038674,-0.028216321874184637,-0.8947054829639027,0.9408604646776146,-1.503360924188312,0
0,-0.5467121546038674,-0.07008507936352977,-0.7669246028333085,0.9046215777500247,-1.472042761940804,0
0,-0.5052203364335506,-0.07008507936352977,-0.04468484557342841,-0.40903807337511183,-1.4407245996932962,0
0,-0.5052203364335506,-0.07008507936352977,-0.15024296394218012,-0.5539936210854719,-1.4094064374457884,0
1,-0.46372851826321027,-0.028216321874184637,-0.09468605953757396,0.49693409981463754,-1.3780882751982806,0
1,-0.46372851826321027,-0.07008507936352977,0.4219931514252634,-0.9163824903613713,-1.3311110318270187,0
0,-0.42223670009286995,-0.07008507936352977,-0.5002514616911989,0.4153966042275602,-1.284133788455757,0
0,-0.42223670009286995,-0.028216321874184637,-1.2447139807129215,1.2307715600983347,-1.2528156262082493,0
1,-0.42223670009286995,-0.028216321874184637,-0.4113604146438291,-0.07382836929490433,-1.2214974639607414,0
1,-0.42223670009286995,0.013652435615184304,-0.7502575315119268,0.12548550880684015,-1.1745202205894796,0
0,-0.42223670009286995,0.013652435615184304,0.044206201473941456,0.26138133478530257,-1.1275429772182177,0
1,-0.42223670009286995,0.013652435615184304,-0.6280323418217931,0.31573966517668767,-1.09622481497071,0
0,-0.42223670009286995,0.013652435615184304,1.0608975520782342,-1.0613380380717314,-1.0492475715994483,0
0,-0.46372851826321027,-0.028216321874184637,0.04976189191440207,-0.381858908179419,-1.0179294093519404,0
0,-0.46372851826321027,-0.028216321874184637,-0.12246451173987705,-0.15536586488198165,-0.9866112471044325,0
0,-0.42223670009286995,0.013652435615184304,0.8220028631384277,-1.1428755336588086,-0.9552930848569247,0
0,-0.46372851826321027,0.013652435615184304,1.1053430756019191,-1.514324124666606,-0.9239749226094168,0
2,-0.5052203364335506,-0.028216321874184637,-0.15024296394218012,-0.5992922297449593,-0.892656760361909,0
1,-0.46372851826321027,-0.028216321874184637,-0.9669294586898908,0.6147104823293054,-0.8143613547431393,0
2,-0.46372851826321027,-0.028216321874184637,2.6220465658476675,-1.8948324374063008,-0.7673841113718776,0
0,-0.5052203364335506,-0.07008507936352977,1.4831300255532411,-1.296890803101066,-0.689088705753108,0
0,-0.5052203364335506,-0.07008507936352977,0.9831178859117856,-1.2244130292458864,-0.6577705435056002,0
1,-0.5052203364335506,-0.028216321874184637,0.7053333638887548,-1.5958616202536833,-0.6264523812580922,0
0,-0.46372851826321027,-0.028216321874184637,0.21643260512822057,-0.5086950124259844,-0.5794751378868305,0
0,-0.5467121546038674,-0.07008507936352977,0.10531879631900823,-0.42715751683890646,-0.5481569756393226,0
0,-0.5467121546038674,-0.11195383685289871,-0.46136162860797464,0.3247993869085853,-0.5168388133918148,0
1,-0.5882039727742077,-0.15382259434224385,-0.455805938167514,0.6418896475249976,-0.4855206511443069,0
0,-0.5882039727742077,-0.15382259434224385,-0.4002490337629079,0.23420216958961035,-0.4385434077730452,0
1,-0.6296957909445243,-0.1956913518316128,0.6775549116864518,-0.3365602995199315,-0.40722524552553735,0
0,-0.6296957909445243,-0.1956913518316128,0.2942122712946692,-0.7261283339915241,-0.36024800215427555,0
0,-0.5882039727742077,-0.1956913518316128,0.31643503305651166,-0.42715751683890646,-0.3289298399067677,0
0,-0.5882039727742077,-0.1956913518316128,-0.2780238440727743,-0.1191269779543918,-0.2976116776592599,0
0,-0.5467121546038674,-0.1956913518316128,-0.3780262720010654,0.5784715954017149,-0.266293515411752,0
1,-0.5467121546038674,-0.1956913518316128,-0.18913279702540445,-0.05570892583110972,-0.23497535316424417,0
0,-0.5467121546038674,-0.1956913518316128,-0.1113531308589558,-0.17348530834577688,-0.1879981097929824,0
0,-0.5467121546038674,-0.1956913518316128,-0.7280347697500842,0.31573966517668767,-0.15667994754547454,0
0,-0.5882039727742077,-0.23756010932098173,-1.150267243225091,0.2251424478577127,-0.1253617852979667,0
0,-0.6296957909445243,-0.23756010932098173,-1.0447091248563394,0.9499201864095123,-0.09404362305045885,0
0,-0.6711876091148646,-0.23756010932098173,-0.21691124922770752,-0.47245612549839394,-0.06272546080295101,0
1,-0.6711876091148646,-0.3212976242996958,0.4164374609848028,-1.016039429412244,-0.031407298555443164,0
0,-0.6711876091148646,-0.27942886681032686,-0.2780238440727743,-0.4905755689621892,0.01556994481581861,0
1,-0.712679427285205,-0.3212976242996958,1.1775670513279073,-1.3874880204200408,0.046888107063326454,0
0,-0.6711876091148646,-0.3212976242996958,-0.15579865438264073,0.3519785521042775,0.09386535043458823,0
0,-0.712679427285205,-0.3631663817890409,0.8442256249002702,-1.115696368463116,0.12518351268209607,0
0,-0.712679427285205,-0.3631663817890409,1.2109011939706709,-1.3059505248329637,0.15650167492960393,0
2,-0.712679427285205,-0.3212976242996958,0.03309482059302022,-0.5449338993535743,0.18781983717711176,0
0,-0.712679427285205,-0.3631663817890409,4.016524866403282,-2.374997689196868,0.2661152427958814,0
1,-0.795663063625862,-0.4050351392784099,0.11087448675946886,-0.6083519514768563,0.2974334050433892,0
0,-0.8371548817961787,-0.4469038967677788,0.48310574627033015,-0.8620241599699865,0.344410648414651,0
0,-0.8371548817961787,-0.48877265425712396,-0.6391437227027144,1.0858160123879745,0.37572881066215885,0
1,-0.8371548817961787,-0.48877265425712396,0.6053309359604637,-1.1609949771226036,0.4070469729096667,0
0,-0.8371548817961787,-0.48877265425712396,-0.08913036909711335,-0.21878391700526434,0.4540242162809285,0
0,-0.8371548817961787,-0.48877265425712396,-0.2057998683467863,0.11642578707494318,0.4853423785284363,0
0,-0.878646699966519,-0.5306414117464929,-0.2780238440727743,-0.11006725622249416,0.5166605407759441,0
1,-0.9201385181368593,-0.5725101692358381,0.44977160362756646,-0.9707408207527564,0.547978703023452,0
0,-0.878646699966519,-0.5725101692358381,0.5108841984726332,-1.0250991511441412,0.5949559463947138,0
1,-0.878646699966519,-0.614378926725207,-0.6113652705004113,0.3519785521042775,0.6262741086422217,0
1,-0.878646699966519,-0.5725101692358381,-1.1391558623441698,2.725625645861421,0.6732513520134834,1
0,-0.9201385181368593,-0.614378926725207,-0.644699413143175,-0.3546797429837268,0.7202285953847452,0
0,-0.9201385181368593,-0.6562476842145759,-0.8280371976783754,0.5241132650103304,0.751546757632253,0
1,-0.9201385181368593,-0.6562476842145759,-1.1169331005823273,0.5965910388655101,0.7828649198797609,0
2,-0.9616303363071761,-0.6562476842145759,-0.43358317640567157,-0.3999783516432142,0.8298421632510227,0
1,-0.9201385181368593,-0.6562476842145759,0.48866143671079076,-0.6898894470639343,0.9081375688697922,0
0,-0.9616303363071761,-0.6981164417039211,-0.8558156498806784,0.2251424478577127,0.955114812241054,0
1,-0.9616303363071761,-0.6981164417039211,-0.005795012490204095,0.5512924302060226,0.9864329744885619,0
0,-0.9201385181368593,-0.6562476842145759,0.09976310587854761,-0.5811727862811641,1.0334102178598237,0
0,-0.9201385181368593,-0.6562476842145759,0.3719919374611178,-0.7714269426510116,1.0647283801073315,0
1,-0.878646699966519,-0.614378926725207,-0.6058095800599507,0.23420216958961035,1.0960465423548393,0
1,-0.9201385181368593,-0.614378926725207,0.34421348525881473,-0.6627102818682414,1.1430237857261012,0
0,-0.9201385181368593,-0.614378926725207,-1.0169306726540364,0.9046215777500247,1.1900010290973628,0
1,-0.878646699966519,-0.5306414117464929,0.4719943653894089,-0.997919985948449,1.2213191913448707,0
0,-0.878646699966519,-0.5306414117464929,-1.1780456954273941,1.3213687774173095,1.2682964347161325,0
0,-0.8371548817961787,-0.48877265425712396,-0.716923388869163,0.4606952128870477,1.2996145969636403,0
0,-0.8371548817961787,-0.48877265425712396,-0.33913643891784107,0.034888291487865215,1.3309327592111482,0
0,-0.8371548817961787,-0.4469038967677788,-0.4391388668461322,-0.14630614315008467,1.362250921458656,0
0,-0.878646699966519,-0.48877265425712396,-0.5780311278576475,-0.14630614315008467,1.3935690837061638,0
2,-0.9201385181368593,-0.5306414117464929,-1.0002636013326545,0.45163549115515006,1.4248872459536717,0
0,-0.9201385181368593,-0.5725101692358381,1.0553418616377737,-0.9254422120932689,1.5031826515724414,0
2,-0.9616303363071761,-0.614378926725207,-0.861371340321139,0.6509493692568952,1.5345008138199492,0
0,-0.9201385181368593,-0.5306414117464929,-1.3447164086412127,0.92274102121382,1.6127962194387189,0
0,-0.878646699966519,-0.4469038967677788,0.5219955793535545,-0.7804866643829093,1.6441143816862267,0
1,-0.878646699966519,-0.4469038967677788,-0.18913279702540445,-0.42715751683890646,1.6754325439337345,0
0,-0.878646699966519,-0.4469038967677788,-0.5891425087385688,0.7324868648439725,1.7224097873049964,0
0,-0.9201385181368593,-0.4469038967677788,-0.9447066969280483,0.7868451952353576,1.7537279495525042,1
0,-0.9201385181368593,-0.48877265425712396,-0.3558035102392229,-0.1281866996862894,1.785046111800012,1
0,-0.9201385181368593,-0.48877265425712396,0.12198586764039009,-0.32750057778803454,-1.6912698976733591,0
0,-0.9201385181368593,-0.48877265425712396,-0.3724705815606048,0.3247993869085853,-1.6599517354258513,0
0,-0.878646699966519,-0.4469038967677788,-0.5446969852148839,0.23420216958961035,-1.6286335731783435,0
1,-0.878646699966519,-0.4050351392784099,-0.7669246028333085,0.77778547350346,-1.5973154109308356,0
0,-0.878646699966519,-0.4050351392784099,0.8442256249002702,-0.7986061078467038,-1.5503381675595738,0
0,-0.8371548817961787,-0.3631663817890409,-0.8724827212020603,0.4697549346189453,-1.519020005312066,0
0,-0.8371548817961787,-0.3631663817890409,-1.022486363094497,0.4063368824956626,-1.487701843064558,0
0,-0.8371548817961787,-0.3631663817890409,-0.055796226454349646,0.30667994344479005,-1.4563836808170503,0
0,-0.795663063625862,-0.3212976242996958,1.6109109056838353,-1.5415032898622987,-1.4250655185695424,0
2,-0.8371548817961787,-0.3631663817890409,-0.32802505803691984,-0.19160475180957212,-1.3937473563220346,0
0,-0.8371548817961787,-0.4050351392784099,-0.3558035102392229,0.04394801321976284,-1.315451950703265,0
1,-0.8371548817961787,-0.4050351392784099,-0.6002538896194901,0.9680396298733075,-1.284133788455757,0
0,-0.878646699966519,-0.48877265425712396,-0.5669197469767263,0.034888291487865215,-1.2371565450844952,0
1,-0.878646699966519,-0.48877265425712396,-0.3502478197987623,0.3338591086404829,-1.2058383828369874,0
2,-0.878646699966519,-0.4469038967677788,-0.2724681536323137,-0.2006644735414691,-1.1588611394657258,0
0,-0.9201385181368593,-0.48877265425712396,0.5164398889130939,-0.762367220919114,-1.080565733846956,0
0,-0.9201385181368593,-0.5306414117464929,-0.761368912392848,0.7053076996482802,-1.0492475715994483,0
0,-0.9201385181368593,-0.48877265425712396,-1.0669318866181818,0.3519785521042775,-1.0179294093519404,0
0,-0.878646699966519,-0.4469038967677788,1.1553442895660648,-0.9888602642165514,-0.9866112471044325,0
2,-0.878646699966519,-0.4050351392784099,0.09976310587854761,-0.2550228039328542,-0.9552930848569247,0
0,-0.9201385181368593,-0.4469038967677788,-0.9335953160471271,1.4029062730043869,-0.8769976792381551,0
2,-0.9616303363071761,-0.48877265425712396,-0.18357710658494383,-0.4452769603027017,-0.8456795169906473,0
0,-0.9616303363071761,-0.48877265425712396,0.283100890413748,-0.5811727862811641,-0.7673841113718776,0
0,-0.9201385181368593,-0.48877265425712396,-1.1280444814632486,1.06769656892418,-0.7360659491243697,0
0,-0.9616303363071761,-0.48877265425712396,-0.7113676984287024,0.11642578707494318,-0.7047477868768619,0
0,-0.9201385181368593,-0.48877265425712396,0.9164496006262582,-1.3240699682967585,-0.6734296246293541,0
0,-0.878646699966519,-0.4469038967677788,1.0220077189950099,-1.3240699682967585,-0.6421114623818462,0
0,-0.878646699966519,-0.4050351392784099,-0.4446945572865928,-0.2006644735414691,-0.6107933001343383,0
0,-0.8371548817961787,-0.4050351392784099,0.18309846248545686,-0.5449338993535743,-0.5794751378868305,0
0,-0.878646699966519,-0.4469038967677788,-0.861371340321139,1.2760701687578222,-0.5481569756393226,0
0,-0.8371548817961787,-0.3631663817890409,-0.8669270307615996,0.5059938215465352,-0.5168388133918148,0
