UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
9570,M24429,M,311.8,323.0,1948,20.0,185,0,0,0,0,0,0
1110,L48289,L,303.6,312.5,1557,35.1,60,0,0,0,0,0,0
321,H29734,H,309.8,320.4,1550,38.2,185,0,0,0,0,0,0
9433,L56612,L,310.0,320.7,1619,40.1,45,0,0,0,0,0,0
6233,L53412,L,313.3,323.0,1576,30.4,151,0,0,0,0,0,0
7815,L54994,L,312.0,323.4,1927,24.6,132,0,0,0,0,0,0
97,M14956,M,311.0,321.0,1575,35.3,47,0,0,0,0,0,0
5764,H35177,H,313.8,323.2,1451,39.4,70,0,0,0,0,0,0
4893,L52072,L,315.7,324.3,1922,23.1,193,0,0,0,0,0,0
6390,H35803,H,312.3,321.9,1677,30.1,130,0,0,0,0,0,0
6866,L54045,L,313.1,323.4,1531,38.7,55,0,0,0,0,0,0
8819,M23678,M,309.4,320.7,1481,48.0,117,0,0,0,0,0,0
1150,L48329,L,309.2,320.1,1446,48.5,162,0,0,0,0,0,0
5396,L52575,L,314.8,324.4,1529,46.8,235,0,0,0,0,0,0
8948,M23807,M,309.3,320.2,1452,38.2,44,0,0,0,0,0,0
9884,H39297,H,310.7,321.6,1654,34.3,136,0,0,0,0,0,0
3614,L50793,L,313.7,322.9,1557,39.4,2,0,0,0,0,0,0
8000,M22859,M,312.9,324.1,1617,31.0,148,0,0,0,0,0,0
3596,L50775,L,313.6,322.4,1517,41.1,167,0,0,0,0,0,0
4472,L51651,L,314.8,322.6,1670,29.1,2,0,0,0,0,0,0
7141,L54320,L,312.5,321.9,1382,46.5,134,0,0,0,0,0,0
6633,L53812,L,313.4,322.4,1301,61.2,110,0,0,0,0,0,0
476,L47655,L,309.4,321.1,1380,41.1,152,0,0,0,0,0,0
6372,L53551,L,312.1,321.6,1546,36.7,77,0,0,0,0,0,0
5508,L52687,L,314.8,324.1,1520,39.9,48,0,0,0,0,0,0
137,H29550,H,310.7,320.5,1420,60.7,147,0,0,0,0,0,0
4351,M19210,M,308.9,314.7,1568,37.5,135,0,0,0,0,0,0
6625,L53804,L,313.7,322.7,1532,39.8,92,0,0,0,0,0,0
3538,M18397,M,309.0,316.0,1980,21.5,20,0,0,0,0,0,0
2705,M17564,M,311.7,321.2,1608,34.4,68,0,0,0,0,0,0
7658,L54837,L,312.5,323.6,1661,30.0,158,0,0,0,0,0,0
2092,L49271,L,311.4,321.2,1433,42.1,22,0,0,0,0,0,0
711,M15570,M,309.5,320.7,1697,43.1,111,0,0,0,0,0,0
1620,L48799,L,309.9,319.7,1590,44.6,55,0,0,0,0,0,0
442,H29855,H,309.5,320.5,1393,46.6,56,0,0,0,0,0,0
6456,L53635,L,312.7,322.1,1565,40.2,81,0,0,0,0,0,0
9698,M24557,M,310.8,321.8,1413,45.5,64,0,0,0,0,0,0
9247,L56426,L,310.3,320.9,1862,27.0,172,0,0,0,0,0,0
4895,H34308,H,315.8,324.5,1447,61.6,202,0,0,0,0,0,0
445,L47624,L,309.4,320.4,1582,37.2,68,0,0,0,0,0,0
1376,M16235,M,310.8,322.3,1528,37.1,99,0,0,0,0,0,0
7168,L54347,L,312.3,322.3,1362,75.3,210,1,0,0,0,1,0
7023,L54202,L,312.7,322.5,1561,33.2,48,0,0,0,0,0,0
2224,L49403,L,311.6,321.0,1413,48.5,153,0,0,0,0,0,0
7565,M22424,M,312.3,323.2,1381,65.2,136,1,0,0,1,0,0
2978,L50157,L,312.4,321.3,1413,50.3,101,0,0,0,0,0,0
824,M15683,M,308.6,319.5,1482,39.9,153,0,0,0,0,0,0
4263,L51442,L,314.6,323.0,2001,20.7,137,0,0,0,0,0,0
2682,L49861,L,311.8,321.5,1545,42.2,16,0,0,0,0,0,0
5364,L52543,L,315.2,324.5,1518,39.9,146,0,0,0,0,0,0
3468,L50647,L,313.8,322.7,1461,44.2,49,0,0,0,0,0,0
7450,L54629,L,312.3,323.8,1418,45.9,53,0,0,0,0,0,0
5356,H34769,H,315.3,324.5,1328,49.8,120,0,0,0,0,0,0
5530,M20389,M,314.4,323.8,1539,39.9,101,0,0,0,0,0,0
2566,L49745,L,311.4,321.1,1304,60.5,151,0,0,0,0,0,0
4559,L51738,L,314.7,322.7,1369,47.5,11,1,0,1,0,0,0
6907,M21766,M,313.0,323.5,1530,43.9,165,0,0,0,0,0,0
4134,L51313,L,313.8,322.3,1765,27.3,29,0,0,0,0,0,0
1342,M16201,M,310.6,322.2,1328,50.5,12,0,0,0,0,0,0
7706,L54885,L,312.5,323.5,1316,49.7,55,0,0,0,0,0,0
318,L47497,L,309.8,320.4,1685,28.4,179,0,0,0,0,0,0
4258,M19117,M,314.6,323.0,1589,49.0,120,0,0,0,0,0,0
854,L48033,L,308.3,319.3,1444,49.0,13,0,0,0,0,0,0
5734,L52913,L,314.3,323.8,1487,43.2,206,0,0,0,0,0,0
3674,H33087,H,314.3,323.7,1449,44.5,152,0,0,0,0,0,0
2957,M17816,M,312.8,321.6,1404,53.7,48,0,0,0,0,0,0
1125,M15984,M,308.7,319.8,1258,69.0,105,1,0,0,1,0,0
9035,H38448,H,309.4,320.2,1585,61.2,41,0,0,0,0,0,0
660,L47839,L,309.6,321.1,1449,49.1,174,0,0,0,0,0,0
509,L47688,L,309.7,321.3,1893,24.6,15,0,0,0,0,0,0
4052,L51231,L,313.8,322.8,1383,46.4,37,0,0,0,0,0,0
3267,L50446,L,313.3,322.1,1269,56.8,195,1,0,0,0,1,0
334,L47513,L,309.5,320.2,1647,31.3,3,0,0,0,0,0,0
2855,L50034,L,312.5,321.3,1470,55.8,223,0,0,0,0,0,0
2497,M17356,M,311.2,320.9,1573,37.4,212,0,0,0,0,0,0
3909,L51088,L,314.3,323.2,1633,36.4,114,0,0,0,0,0,0
2069,M16928,M,311.7,321.6,1534,39.1,176,0,0,0,0,0,0
7759,L54938,L,312.4,323.8,1689,30.8,196,0,0,0,0,0,0
7363,L54542,L,311.5,322.0,1594,50.1,58,0,0,0,0,0,0
1875,L49054,L,310.4,320.1,1598,32.7,94,0,0,0,0,0,0
9241,M24100,M,310.1,320.7,1362,49.6,158,0,0,0,0,0,0
3572,M18431,M,313.7,322.6,1691,27.7,105,0,0,0,0,0,0
7620,L54799,L,312.6,323.5,1459,47.0,63,0,0,0,0,0,0
1972,L49151,L,304.9,312.6,1298,52.7,132,0,0,0,0,0,0
4199,M19058,M,314.4,323.1,1432,44.5,195,0,0,0,0,0,0
6044,M20903,M,312.7,322.9,1468,41.8,112,0,0,0,0,0,0
2750,M17609,M,311.7,321.2,1685,28.9,179,1,0,0,0,0,0
9927,M24786,M,310.5,320.6,1897,20.2,50,0,0,0,0,0,0
9950,M24809,M,310.2,319.8,1411,53.4,110,0,0,0,0,0,0
968,M15827,M,307.9,318.6,1532,48.6,102,0,0,0,0,0,0
612,L47791,L,310.1,322.0,1553,50.9,47,0,0,0,0,0,0
2684,L49863,L,311.8,321.5,1590,28.5,23,0,0,0,0,0,0
5097,H34510,H,316.2,325.5,1627,32.2,91,0,0,0,0,0,0
4849,H34262,H,315.5,324.0,1397,62.9,78,0,0,0,0,0,0
9482,L56661,L,310.9,321.6,1365,50.9,183,0,0,0,0,0,0
421,M15280,M,309.3,320.3,1301,39.6,5,0,0,0,0,0,0
5112,L52291,L,316.1,325.6,1556,37.4,129,0,0,0,0,0,0
9434,M24293,M,310.0,320.7,1430,51.9,47,0,0,0,0,0,0
3999,L51178,L,314.1,323.0,1586,45.1,140,0,0,0,0,0,0
6150,M21009,M,313.0,323.1,1420,47.4,167,0,0,0,0,0,0
6499,H35912,H,312.8,321.9,2041,19.2,194,0,0,0,0,0,0
3997,M18856,M,309.3,316.3,1625,33.1,137,0,0,0,0,0,0
3250,L50429,L,313.1,321.8,1493,38.9,149,0,0,0,0,0,0
1246,M16105,M,309.1,320.4,1588,33.4,204,0,0,0,0,0,0
9701,M24560,M,310.9,321.8,1353,53.7,71,0,0,0,0,0,0
6242,L53421,L,308.1,315.5,1324,52.4,171,0,0,0,0,0,0
5063,L52242,L,316.0,324.9,1313,68.9,206,0,0,0,0,0,0
3979,L51158,L,314.2,323.3,1382,46.4,94,0,0,0,0,0,0
1670,L48849,L,310.2,319.9,1544,31.4,192,0,0,0,0,0,0
8059,L55238,L,307.3,316.6,1515,44.9,69,0,0,0,0,0,0
4942,M19801,M,315.6,324.7,1699,31.5,105,0,0,0,0,0,0
9279,H38692,H,305.2,313.8,1606,39.9,53,0,0,0,0,0,0
9838,M24697,M,310.4,321.3,1355,50.6,8,0,0,0,0,0,0
1984,M16843,M,310.0,319.6,1459,44.4,163,0,0,0,0,0,0
9273,L56452,L,310.2,320.6,1353,54.1,38,0,0,0,0,0,0
673,M15532,M,309.6,320.9,1433,43.2,206,0,0,0,0,0,0
5689,M20548,M,314.3,323.7,1423,44.6,93,0,0,0,0,0,0
8729,M23588,M,309.2,320.7,1398,38.1,88,0,0,0,0,0,0
7019,M21878,M,312.7,322.7,1377,46.7,36,0,0,0,0,0,0
1306,L48485,L,310.8,322.0,1672,45.4,154,0,0,0,0,0,0
6072,M20931,M,312.9,322.8,1452,43.6,185,0,0,0,0,0,0
1130,L48309,L,308.7,319.9,1690,29.6,119,0,0,0,0,0,0
8290,L55469,L,310.9,322.6,1406,43.8,12,0,0,0,0,0,0
9020,L56199,L,309.2,320.1,1662,46.3,4,0,0,0,0,0,0
5591,M20450,M,314.5,323.9,1340,59.4,60,0,0,0,0,0,0
208,M15067,M,310.4,320.7,1421,60.7,119,1,0,0,1,0,0
6883,L54062,L,312.9,323.4,2073,21.4,105,0,0,0,0,0,0
8032,L55211,L,312.7,324.0,1550,32.4,5,0,0,0,0,0,0
1730,M16589,M,310.3,319.7,1439,43.8,111,0,0,0,0,0,0
7103,M21962,M,312.8,322.3,1494,42.2,35,0,0,0,0,0,0
5935,H35348,H,312.6,322.5,1454,51.2,58,0,0,0,0,0,0
6042,M20901,M,312.7,323.0,1418,64.3,110,0,0,0,0,0,0
7533,M22392,M,312.0,323.3,1629,32.1,55,0,0,0,0,0,0
1712,L48891,L,305.2,312.8,1355,51.3,70,0,0,0,0,0,0
2507,M17366,M,311.2,321.1,1503,34.7,6,0,0,0,0,0,0
7136,L54315,L,312.5,321.9,1443,48.3,122,0,0,0,0,0,0
2886,M17745,M,312.5,321.5,1320,49.9,59,0,0,0,0,0,0
7730,H37143,H,312.7,323.9,1329,69.2,119,0,0,0,0,0,0
8549,L55728,L,310.5,321.4,1578,36.3,71,0,0,0,0,0,0
4844,L52023,L,315.3,323.8,1842,39.5,71,0,0,0,0,0,0
4426,L51605,L,314.5,322.2,1547,36.9,103,0,0,0,0,0,0
5993,L53172,L,312.7,322.6,1288,62.2,220,0,0,0,0,0,0
8818,H38231,H,309.3,320.6,1376,53.5,112,0,0,0,0,0,0
7922,L55101,L,312.7,323.9,1419,47.7,179,0,0,0,0,0,0
7617,M22476,M,312.6,323.4,1468,40.4,55,0,0,0,0,0,0
7137,M21996,M,312.5,321.9,1343,63.7,124,0,0,0,0,0,0
4870,L52049,L,310.7,317.4,1718,26.5,130,0,0,0,0,0,0
9708,L56887,L,311.0,322.1,1699,32.9,87,0,0,0,0,0,0
4398,L51577,L,314.4,322.2,1539,37.7,29,0,0,0,0,0,0
5281,L52460,L,315.6,324.9,1480,41.4,135,0,0,0,0,0,0
4023,L51202,L,314.1,322.9,1666,30.7,203,0,0,0,0,0,0
1420,L48599,L,310.7,321.8,1354,53.3,212,1,0,0,0,1,0
4570,L51749,L,314.8,322.9,1636,35.0,38,0,0,0,0,0,0
7386,M22245,M,311.8,322.5,1375,53.9,110,0,0,0,0,0,0
3996,L51175,L,314.3,323.3,1621,31.6,135,0,0,0,0,0,0
7614,L54793,L,312.5,323.3,1475,46.3,49,0,0,0,0,0,0
9337,L56516,L,310.5,320.9,1725,31.9,205,0,0,0,0,0,0
10000,M24859,M,311.0,320.7,1500,40.2,30,0,0,0,0,0,0
2756,L49935,L,311.7,321.2,1478,53.8,203,0,0,0,0,0,0
4285,L51464,L,313.8,322.0,1493,50.3,183,0,0,0,0,0,0
5512,L52691,L,314.8,324.1,1958,20.3,56,0,0,0,0,0,0
471,H29884,H,309.3,320.8,1499,44.2,134,0,0,0,0,0,0
8099,L55278,L,312.2,323.6,1500,39.0,174,0,0,0,0,0,0
5326,L52505,L,315.5,324.7,1694,27.3,40,0,0,0,0,0,0
2980,L50159,L,312.5,321.5,1542,38.5,108,0,0,0,0,0,0
7989,L55168,L,313.1,324.3,1486,34.9,122,0,0,0,0,0,0
3476,L50655,L,313.8,322.7,1644,33.4,68,0,0,0,0,0,0
5814,L52993,L,313.2,323.0,1761,29.1,195,0,0,0,0,0,0
4233,L51412,L,314.2,322.9,1452,42.3,56,0,0,0,0,0,0
5577,H34990,H,314.4,324.0,1457,43.4,23,0,0,0,0,0,0
4582,L51761,L,315.0,323.2,1601,32.9,69,0,0,0,0,0,0
9768,L56947,L,310.6,321.6,1563,35.0,21,0,0,0,0,0,0
9242,L56421,L,305.1,313.7,1683,29.1,161,0,0,0,0,0,0
4527,L51706,L,314.4,322.4,1521,38.5,142,0,0,0,0,0,0
9107,L56286,L,309.4,320.3,1854,21.8,24,0,0,0,0,0,0
167,H29580,H,310.4,320.2,1612,32.6,10,0,0,0,0,0,0
8465,H37878,H,310.6,321.7,1672,27.5,54,0,0,0,0,0,0
3131,L50310,L,312.1,321.6,1760,25.4,55,0,0,0,0,0,0
1403,M16262,M,310.9,322.1,1313,56.8,171,0,0,0,0,0,0
3955,M18814,M,314.3,323.4,1909,23.2,25,0,0,0,0,0,0
382,L47561,L,304.5,313.5,1546,40.4,129,0,0,0,0,0,0
3012,M17871,M,312.2,321.5,1434,61.5,187,0,0,0,0,0,0
9603,L56782,L,310.9,322.2,1705,42.5,61,0,0,0,0,0,0
9097,L56276,L,309.2,320.1,1712,30.9,204,0,0,0,0,0,0
3938,L51117,L,314.5,323.5,1802,26.4,192,0,0,0,0,0,0
1790,L48969,L,305.2,312.9,1313,67.3,67,1,0,0,1,0,0
7801,M22660,M,312.1,323.4,1524,40.6,98,0,0,0,0,0,0
26,L47205,L,311.0,321.5,1861,38.3,77,0,0,0,0,0,0
6254,L53433,L,307.9,315.4,1615,30.9,200,0,0,0,0,0,0
8042,H37455,H,312.8,323.9,1431,48.5,25,0,0,0,0,0,0
7343,M22202,M,311.7,322.3,1661,34.5,6,0,0,0,0,0,0
283,M15142,M,310.1,320.1,1390,49.8,85,0,0,0,0,0,0
1525,L48704,L,310.2,321.0,1601,35.8,43,0,0,0,0,0,0
4821,M19680,M,315.6,324.1,1627,32.5,7,0,0,0,0,0,0
3631,L50810,L,314.0,323.2,1845,27.3,45,0,0,0,0,0,0
6626,M21485,M,313.6,322.7,1421,44.4,94,0,0,0,0,0,0
4487,M19346,M,309.6,315.5,1965,20.2,40,0,0,0,0,0,0
3987,M18846,M,314.2,323.3,1577,29.8,112,0,0,0,0,0,0
5017,L52196,L,315.9,325.0,1408,47.5,76,0,0,0,0,0,0
2997,M17856,M,312.5,321.8,1508,52.8,154,0,0,0,0,0,0
9529,M24388,M,311.1,322.3,1233,59.0,81,0,0,0,0,0,0
6047,L53226,L,312.9,323.0,1316,56.5,120,0,0,0,0,0,0
7754,M22613,M,312.5,323.8,1591,42.0,182,0,0,0,0,0,0
9069,H38482,H,309.1,320.2,1790,30.3,128,0,0,0,0,0,0
8699,H38112,H,309.3,320.7,1438,46.2,16,0,0,0,0,0,0
5633,L52812,L,314.7,324.2,1376,52.8,164,0,0,0,0,0,0
6972,M21831,M,312.7,323.0,1559,42.8,121,0,0,0,0,0,0
9018,M23877,M,309.3,320.1,1369,52.0,214,0,0,0,0,0,0
5420,L52599,L,314.6,324.3,1321,53.4,42,0,0,0,0,0,0
5765,L52944,L,313.7,323.2,1589,37.9,75,0,0,0,0,0,0
7902,L55081,L,307.8,317.4,1365,44.5,129,0,0,0,0,0,0
7435,L54614,L,312.0,323.4,1508,38.2,18,0,0,0,0,0,0
4439,L51618,L,314.4,322.1,1418,52.3,141,0,0,0,0,0,0
5024,M19883,M,316.0,325.0,1575,34.5,92,0,0,0,0,0,0
4119,L51298,L,314.0,322.6,1366,47.7,206,0,0,0,0,0,0
3778,M18637,M,314.4,323.1,1721,30.1,210,0,0,0,0,0,0
1977,M16836,M,310.1,319.7,1419,47.4,142,0,0,0,0,0,0
631,L47810,L,305.3,315.0,1460,47.6,101,0,0,0,0,0,0
3156,L50335,L,312.5,321.8,1367,54.0,129,0,0,0,0,0,0
5170,L52349,L,316.1,325.3,1470,39.9,70,0,0,0,0,0,0
1959,H31372,H,309.9,319.7,1464,43.2,97,0,0,0,0,0,0
8780,M23639,M,309.5,320.6,1349,51.5,21,0,0,0,0,0,0
7478,M22337,M,307.1,316.3,1518,40.2,130,0,0,0,0,0,0
3034,M17893,M,312.6,321.7,1934,22.8,15,0,0,0,0,0,0
3139,L50318,L,312.4,321.9,1376,43.5,74,0,0,0,0,0,0
3546,L50725,L,313.8,322.8,1576,38.6,38,0,0,0,0,0,0
7934,L55113,L,312.8,323.8,1928,21.8,209,0,0,0,0,0,0
4531,L51710,L,314.5,322.4,1487,42.0,152,0,0,0,0,0,0
9637,L56816,L,306.2,315.3,1507,41.3,158,0,0,0,0,0,0
9660,L56839,L,310.9,321.8,1287,61.9,216,1,0,0,0,1,0
8596,M23455,M,309.5,320.2,1624,30.9,186,0,0,0,0,0,0
9778,L56957,L,310.6,321.6,1387,57.6,50,0,0,0,0,0,0
4637,L51816,L,315.0,323.3,1466,43.0,210,0,0,0,0,0,0
1648,L48827,L,309.8,319.8,1761,28.9,128,0,0,0,0,0,0
3181,M18040,M,312.2,321.4,1433,48.8,191,0,0,0,0,0,0
4854,L52033,L,315.7,324.2,1487,34.0,94,0,0,0,0,0,0
3728,L50907,L,314.3,323.2,1786,24.3,81,0,0,0,0,0,0
5913,M20772,M,312.7,322.3,1659,29.8,6,0,0,0,0,0,0
2940,L50119,L,312.9,321.7,1431,41.4,199,0,0,0,0,0,0
4953,M19812,M,315.8,324.7,1374,53.6,136,0,0,0,0,0,0
232,L47411,L,310.3,320.4,1408,43.1,177,0,0,0,0,0,0
1988,M16847,M,305.2,312.8,1599,31.2,173,0,0,0,0,0,0
9537,L56716,L,311.3,322.5,1818,36.0,100,0,0,0,0,0,0
2074,L49253,L,311.6,321.4,1677,31.1,191,0,0,0,0,0,0
4495,H33908,H,314.6,322.4,1649,30.1,62,0,0,0,0,0,0
746,L47925,L,308.7,320.0,1451,50.7,197,0,0,0,0,0,0
894,M15753,M,307.7,318.2,1423,42.5,121,0,0,0,0,0,0
9067,L56246,L,309.2,320.3,1656,30.3,124,0,0,0,0,0,0
4787,L51966,L,315.8,324.6,1577,41.3,134,0,0,0,0,0,0
10000,M24859,M,306.0,313.7,1500,40.2,30,0,0,0,0,0,0
934,L48113,L,307.5,318.0,1597,47.2,14,0,0,0,0,0,0
6334,M21193,M,312.4,321.9,1415,46.8,196,0,0,0,0,0,0
8043,L55222,L,312.8,323.9,1486,45.1,30,0,0,0,0,0,0
1681,M16540,M,309.9,319.4,1610,34.6,219,0,0,0,0,0,0
201,L47380,L,310.4,320.6,1609,35.0,103,0,0,0,0,0,0
9406,M24265,M,309.7,320.1,1469,48.8,183,0,0,0,0,0,0
4659,L51838,L,315.1,323.2,1679,34.8,25,0,0,0,0,0,0
7691,M22550,M,312.5,323.6,1577,36.5,4,0,0,0,0,0,0
7844,M22703,M,312.1,323.7,1400,48.5,205,0,0,0,0,0,0
7217,M22076,M,312.0,321.9,1651,28.1,114,0,0,0,0,0,0
5583,L52762,L,314.5,324.0,2052,18.9,40,0,0,0,0,0,0
3021,L50200,L,312.4,321.6,1543,38.1,209,0,0,0,0,0,0
842,L48021,L,308.6,319.5,1439,45.5,199,0,0,0,0,0,0
4137,L51316,L,313.7,322.1,1487,48.0,36,0,0,0,0,0,0
7828,M22687,M,311.8,323.1,1452,44.3,167,0,0,0,0,0,0
1870,M16729,M,310.3,320.1,1630,32.7,83,0,0,0,0,0,0
1071,M15930,M,308.9,319.8,1477,37.2,160,0,0,0,0,0,0
6566,L53745,L,313.4,322.6,1550,36.8,159,0,0,0,0,0,0
